"Site","Final_Event","Source_File","t0","t1","i_peak","t_peak","Q_peak","rising_time_h","recession_time_h","symmetry_index","RB_flashiness","peak_sharpness","baseflow_index","recession_k_per_h","n_peaks","VQ_m3","vQ_mm","Load_kg","Yield_kg_ha","duration_h","n_obs","mean_dt_s","HI_Lloyd_Index","Flushing_Index","Zuec_h","Zuec_class","Q_fixed_min","Q_fixed_max","t1_prev","dt_prev_event_h","dt_prev_event_d","Q_peak_prev","Load_kg_prev","VQ_m3_prev","prev_overlap_flag","n_events_prev_30d","n_events_prev_14d","n_events_prev_7d","QCI","Slope","DDI","CCI","SEI","LU_high","LU_mid","LU_low","LUSP","DI","SI","Sed_Risk_mean","Sed_Risk_weighted_mean","Sed_Risk_tail_2_5"
"Pipi",26,"Event_25.csv","2022-09-22 18:00:00","2022-09-23 21:30:00",34,"2022-09-23 02:30:00",0.386189678843926,8.5,19,0.309090909090909,0.0166784908131448,1.61732589213078,0.660593699398305,0.055498910233758,1,23997.9212031756,1.81913124737535,2513.02156289806,1.90496335565555,27.5,110,908.256880733945,0.160339675032295,0.919964509002817,0.141456211148781,1,0.1,0.95,"2022-09-12 02:15:00",255.75,10.65625,0.532087146675292,3710.21449259423,29832.7160630296,FALSE,3,1,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",27,"Event_26_2.csv","2022-09-30 03:30:00","2022-10-01 15:30:00",76,"2022-09-30 22:15:00",1.08725594334398,18.75,17.25,0.520833333333333,0.0255198027527655,2.31187857065058,0.383069503745985,0.218414919373523,1,64542.8674679313,4.89258823762545,20426.0478032023,15.4837002357816,36,144,906.293706293706,-0.200783177638684,0.181105604444528,-0.14729822123977,3,0.25,0.95,"2022-09-23 21:30:00",150,6.25,0.386189678843926,2513.02156289806,23997.9212031756,FALSE,3,1,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",28,"Event_26_1.csv","2022-10-01 14:30:00","2022-10-03 00:30:00",45,"2022-10-02 01:45:00",2.78091372502147,11.25,22.75,0.330882352941176,0.0366477350158443,2.04033753610829,0.250543315052864,0.161194926587144,3,164105.236894874,12.4397843365656,73188.4409503357,55.4795470625275,34,135,913.432835820896,-0.265614766280257,0.730486048359219,-0.211874894986142,3,0.1,0.95,"2022-10-01 15:30:00",-1,-0.0416666666666667,1.08725594334398,20426.0478032023,64542.8674679313,TRUE,3,1,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",29,"Event_27.csv","2022-10-03 14:30:00","2022-10-04 11:45:00",10,"2022-10-03 16:45:00",0.99589108048171,2.25,19,0.105882352941176,0.0391701992193273,1.69210078462148,0.557381143663327,0.226281791163786,1,33945.2015392121,2.57317191333485,13034.7505207761,9.88082333187593,21.25,85,910.714285714286,0.132430086269945,0.991192805563062,0.120756365461675,2,0.1,0.95,"2022-10-03 00:30:00",14,0.583333333333333,2.78091372502147,73188.4409503357,164105.236894874,FALSE,5,3,2,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",30,"Event_28.csv","2022-10-13 19:30:00","2022-10-14 23:15:00",28,"2022-10-14 02:30:00",0.216700425714574,7,20.75,0.252252252252252,0.00747284952291241,1.15869996717991,0.840948952989913,0.0334052239899812,2,17528.749830697,1.32874411389544,829.315560767488,0.628651889367446,27.75,111,908.181818181818,0.342040599748318,0.310750689171903,0.320629520418321,1,0.1,0.95,"2022-10-04 11:45:00",223.75,9.32291666666667,0.99589108048171,13034.7505207761,33945.2015392121,FALSE,4,3,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",31,"Event_29.csv","2022-10-17 23:45:00","2022-10-18 21:30:00",36,"2022-10-18 08:45:00",0.199521879111591,9,12.75,0.413793103448276,0.0105331230266918,1.29900211440797,0.894421387044991,0.0727744036875182,1,12020.4377510744,0.911193671109145,699.548480429984,0.530283639582801,21.75,87,910.46511627907,-0.00995385447922115,-0.539559354964987,-0.0388281977384082,7,0.1,0.95,"2022-10-14 23:15:00",72.5,3.02083333333333,0.216700425714574,829.315560767488,17528.749830697,FALSE,5,2,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",32,"Event_30.csv","2022-10-30 07:45:00","2022-10-31 14:00:00",28,"2022-10-30 14:30:00",0.798930005762644,6.75,23.5,0.223140495867769,0.0374543430756432,2.76402022833923,0.440108088564805,0.203935608934396,1,36964.4997024066,2.80204588901418,10531.2080939074,7.98304551216876,30.25,121,907.5,0.270805378548296,0.813443407377114,0.24506285076049,1,0.1,0.9,"2022-10-18 21:30:00",274.25,11.4270833333333,0.199521879111591,699.548480429984,12020.4377510744,FALSE,5,1,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",33,"Event_31.csv","2022-11-09 00:15:00","2022-11-10 03:15:00",36,"2022-11-09 09:00:00",0.273168726291932,8.75,18.25,0.324074074074074,0.0145979876630503,1.50958319708484,0.709237908669418,0.0735974660360921,1,17553.8752050042,1.33064871026098,1319.26926964971,1.0000549346767,27,108,908.411214953271,0.088254103571081,0.998179382154921,0.0682271339354972,2,0.2,0.95,"2022-10-31 14:00:00",202.25,8.42708333333333,0.798930005762644,10531.2080939074,36964.4997024066,FALSE,3,1,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",34,"Event_32.csv","2022-11-11 12:15:00","2022-11-12 19:45:00",36,"2022-11-11 21:00:00",1.91688916244233,8.75,22.75,0.277777777777778,0.0502670306456343,3.48979969946128,0.280894792055766,0.111508110723908,1,68269.7667215056,5.17510099490126,83869.2935016323,63.5760286119799,31.5,126,907.2,-0.103257128987948,0.99170825352929,-0.0879951986786306,3,0.1,0.9,"2022-11-10 03:15:00",33,1.375,0.273168726291932,1319.26926964971,17553.8752050042,FALSE,4,2,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",35,"Event_33.csv","2022-11-18 00:15:00","2022-11-19 12:30:00",30,"2022-11-18 07:30:00",0.463619523901163,7.25,29,0.2,0.0202261583038081,1.77551945181553,0.621794743330677,0.105121931088058,1,33114.7674480741,2.51022193565616,3856.99317539397,2.9237435804832,36.25,145,906.25,0.176548545499053,0.247076448035775,0.152737526604573,1,0.15,0.95,"2022-11-12 19:45:00",124.5,5.1875,1.91688916244233,83869.2935016323,68269.7667215056,FALSE,3,2,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",36,"Event_34.csv","2022-11-22 21:30:00","2022-11-23 17:00:00",24,"2022-11-23 03:30:00",2.96452066477539,6,13.5,0.307692307692308,0.0659026556949255,1.54806650640392,0.174556756724491,0.459559922148166,2,78546.7828774248,5.9541368564133,37635.8934524858,28.5294002020667,19.5,78,911.688311688312,-0.0756336842942739,0.148506284555233,-0.0830550592694661,3,0.1,0.95,"2022-11-19 12:30:00",81,3.375,0.463619523901163,3856.99317539397,33114.7674480741,FALSE,4,3,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",37,"Event_35.csv","2022-11-24 07:15:00","2022-11-24 23:00:00",24,"2022-11-24 13:00:00",0.272886930463801,5.75,10,0.365079365079365,0.0114573284881945,1.11442929723611,0.80809111218426,0.0504705136274762,2,12944.5322451583,0.981243453983384,1184.91210688244,0.898207232523942,15.75,64,900,0.464007039040382,-0.0749530956722499,0.428938849395752,2,0.1,0.95,"2022-11-23 17:00:00",14.25,0.59375,2.96452066477539,37635.8934524858,78546.7828774248,FALSE,5,3,2,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",38,"Event_36.csv","2022-11-27 14:00:00","2022-11-28 20:45:00",27,"2022-11-27 20:30:00",0.210787700030675,6.5,24.25,0.211382113821138,0.00533718030935457,1.15907677096669,0.89267481805569,0.0380182556722252,7,19335.016954986,1.46566584720233,2265.89029990972,1.71762871158399,30.75,123,907.377049180328,-0.0809011472841432,0.0725912650196778,-0.0200108245862203,3,0.25,0.95,"2022-11-24 23:00:00",63,2.625,0.272886930463801,1184.91210688244,12944.5322451583,FALSE,6,3,2,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",39,"Event_37.csv","2022-11-30 10:15:00","2022-12-01 20:30:00",23,"2022-11-30 15:45:00",0.230052774837528,5.5,28.75,0.160583941605839,0.00753682709378006,1.28493266789362,0.847984547974916,0.0281530160596598,1,21568.874889823,1.63500054653127,1684.69263142397,1.27705936780924,34.25,137,906.617647058824,0.0819916052824938,-0.145177762724672,0.0952287804924088,6,0.15,0.95,"2022-11-28 20:45:00",37.5,1.5625,0.210787700030675,2265.89029990972,19335.016954986,FALSE,7,4,3,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",40,"Event_38.csv","2023-01-23 22:15:00","2023-01-24 22:45:00",12,"2023-01-24 01:15:00",0.320151098626472,3,21.5,0.122448979591837,0.0159969846037859,1.3370799886482,0.711558728212151,0.0797364935209254,1,18748.8515758553,1.42123234197167,1689.35097621035,1.28059056557016,24.5,98,909.278350515464,0.0876841091095022,1,0.0742301387133583,2,0.15,0.95,"2022-12-01 20:30:00",1273.75,53.0729166666667,0.230052774837528,1684.69263142397,21568.874889823,FALSE,0,0,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",41,"Event_40.csv","2023-01-27 11:45:00","2023-01-29 17:00:00",67,"2023-01-28 04:30:00",3.60924962698659,16.75,36.5,0.314553990610329,0.042162333966369,3.44188020900187,0.266996119340912,0.087392024312292,1,184198.182639124,13.9629039912107,63845.9253256435,48.3975744374482,53.25,211,912.857142857143,-0.0380549777367659,0.144626906740699,-0.0270777515763648,4,0.1,0.95,"2023-01-24 22:45:00",61,2.54166666666667,0.320151098626472,1689.35097621035,18748.8515758553,FALSE,1,1,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",42,"Event_41_1.csv","2023-02-01 04:45:00","2023-02-02 11:15:00",45,"2023-02-01 15:45:00",0.752511441402248,11,19.5,0.360655737704918,0.0202002125739508,2.04573526786255,0.604531676353762,0.0217047769399831,2,44826.6656694209,3.39802716845742,6205.09688379733,4.70369309855613,30.5,122,907.438016528926,-0.0467089145103289,0.80993420665338,-0.0314704363137231,3,0.15,0.95,"2023-01-29 17:00:00",59.75,2.48958333333333,3.60924962698659,63845.9253256435,184198.182639124,FALSE,2,2,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",43,"Event_41_2.csv","2023-02-02 11:45:00","2023-02-03 19:15:00",26,"2023-02-02 18:00:00",1.5099548420074,6.25,25.25,0.198412698412698,0.0377863557199736,2.04194157722967,0.499839897932108,0.212631196755123,1,66315.7266287799,5.02697752365529,12855.0531392844,9.74460606581554,31.5,126,907.2,-0.157029660704301,0.805706917735073,-0.169950368332423,3,0.1,0.95,"2023-02-02 11:15:00",0.5,0.0208333333333333,0.752511441402248,6205.09688379733,44826.6656694209,FALSE,3,3,2,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",44,"Event_42_1.csv","2023-02-02 11:45:00","2023-02-04 03:00:00",26,"2023-02-02 18:00:00",1.5099548420074,6.25,33,0.159235668789809,0.0339281644081052,2.04194157722967,0.546077092103644,0.212631196755123,1,74743.8087830906,5.66585734464264,13194.4420996412,10.0018754590985,39.25,156,911.612903225806,-0.153562555447961,0.796259641329876,-0.167957623738254,3,0.1,0.95,"2023-02-03 19:15:00",-31.5,-1.3125,1.5099548420074,12855.0531392844,66315.7266287799,TRUE,3,3,2,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",45,"Event_42_2.csv","2023-02-06 01:45:00","2023-02-07 22:00:00",27,"2023-02-06 08:15:00",0.304392906225035,6.5,37.75,0.146892655367232,0.00340976334572224,1.09476502814595,0.899683283428772,0.0178937817068319,13,41689.3345051041,3.16020585443386,1400.05560635308,1.0612939679304,44.25,177,905.113636363636,-0.0568696282980075,0.714752130257095,-0.0505968770184301,3,0.3,0.999,"2023-02-04 03:00:00",46.75,1.94791666666667,1.5099548420074,13194.4420996412,74743.8087830906,FALSE,5,5,3,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",46,"Event_43.csv","2023-02-13 11:15:00","2023-02-14 23:00:00",57,"2023-02-14 01:30:00",1.28718670885275,14.25,21.5,0.398601398601399,0.0266823627000235,2.58391931977342,0.425065423225372,0.059630550642733,1,70199.2424112545,5.32136239348477,11722.1626713057,8.88583316098532,35.75,143,906.338028169014,0.17465590490189,0.837884996433352,0.163963638944936,1,0.1,0.95,"2023-02-07 22:00:00",133.25,5.55208333333333,0.304392906225035,1400.05560635308,41689.3345051041,FALSE,6,4,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",47,"Event_44.csv","2023-02-16 18:45:00","2023-02-17 05:00:00",13,"2023-02-16 21:45:00",1.20067164111074,3,7.25,0.292682926829268,0.0950704255585871,1.94775371457147,0.4512953438513,0.413585106438557,1,18191.1201497797,1.37895423562123,11929.018340311,9.04263741415304,10.25,41,922.5,0.255722489861122,0.727789322540843,0.218455260058363,2,0.1,0.9,"2023-02-14 23:00:00",43.75,1.82291666666667,1.28718670885275,11722.1626713057,70199.2424112545,FALSE,7,4,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",48,"Event_45.csv","2023-02-23 13:15:00","2023-02-24 22:00:00",47,"2023-02-24 01:00:00",0.305742223788735,11.75,21,0.358778625954198,0.00610973192467131,1.19841119349296,0.832521092703726,0.0313533331230845,2,29352.218734386,2.22500681735932,1355.53266755297,1.02754393245418,32.75,131,906.923076923077,0.217087218968758,0.623818122329542,0.161363295361015,1,0.2,0.95,"2023-02-17 05:00:00",152.25,6.34375,1.20067164111074,11929.018340311,18191.1201497797,FALSE,8,2,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",49,"Event_46.csv","2023-02-24 18:45:00","2023-02-26 03:30:00",44,"2023-02-25 05:45:00",0.317114570245234,11,21.75,0.33587786259542,0.00645438564874769,1.26482212888121,0.855848245791391,0.0170135077524328,2,29402.1513528571,2.2287918946481,1142.96593272772,0.866410480019143,32.75,130,913.953488372093,0.0564716227472914,0.414925367831241,0.0549888418128311,2,0.1,0.95,"2023-02-24 22:00:00",-3.25,-0.135416666666667,0.305742223788735,1355.53266755297,29352.218734386,TRUE,7,2,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",50,"Event_47.csv","2023-02-26 21:45:00","2023-02-28 09:15:00",19,"2023-02-27 02:30:00",1.50573619375073,4.75,30.75,0.133802816901408,0.038936007296613,2.48094712234672,0.468369662395917,0.306265203474983,1,66904.3923133184,5.0716005612899,26450.6027934061,20.0505358968473,35.5,141,912.857142857143,0.1525057672879,0.228458982666506,0.116561781602885,2,0.1,0.9,"2023-02-26 03:30:00",18.25,0.760416666666667,0.317114570245234,1142.96593272772,29402.1513528571,FALSE,9,4,2,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",51,"Event_48.csv","2023-03-05 22:00:00","2023-03-06 21:45:00",28,"2023-03-06 05:00:00",0.354953267651445,7,16.75,0.294736842105263,0.0110190733574034,1.29125151702503,0.761156267539912,0.0414611268585307,1,23253.9564980737,1.76273596919533,1868.84205359462,1.41665144548154,23.75,95,909.574468085106,0.202999373962507,1,0.168033016358047,1,0.15,0.95,"2023-02-28 09:15:00",132.75,5.53125,1.50573619375073,26450.6027934061,66904.3923133184,FALSE,7,3,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",52,"Event_49.csv","2023-03-17 05:15:00","2023-03-18 20:15:00",100,"2023-03-18 06:15:00",0.554579207742439,25,14,0.641025641025641,0.0182569359012627,1.95449355536813,0.675225401664523,0.13463159274248,1,41518.6466931895,3.14726708654762,7095.0640057341,5.37832111610193,39,156,905.806451612903,0.030630616878241,0.875004155422272,0.0406116115550792,2,0.1,0.95,"2023-03-06 21:45:00",247.5,10.3125,0.354953267651445,1868.84205359462,23253.9564980737,FALSE,5,1,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",53,"Event_50.csv","2023-03-21 14:30:00","2023-03-22 19:15:00",31,"2023-03-21 22:00:00",0.376519596383735,7.5,21.25,0.260869565217391,0.0100225544701027,1.20975699988556,0.760383633647031,0.0583125577931768,1,28847.7355215753,2.18676512265458,2260.41921684227,1.71348142812525,28.75,115,907.894736842105,0.198986311151779,0.986371998121453,0.158919549693159,2,0.15,0.95,"2023-03-18 20:15:00",66.25,2.76041666666667,0.554579207742439,7095.0640057341,41518.6466931895,FALSE,5,1,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",54,"Event_51.csv","2023-04-09 15:15:00","2023-04-10 23:30:00",65,"2023-04-10 07:30:00",0.269566308687424,16.25,16,0.503875968992248,0.00602182495657041,1.22103635743774,0.875032585330862,0.0561356181194835,4,25446.3067180673,1.92892423011239,1565.83240120889,1.18695891409749,32.25,129,907.03125,0.00385921766058877,0.605137292675725,0.000157014055831089,2,0.15,0.95,"2023-03-22 19:15:00",428,17.8333333333333,0.376519596383735,2260.41921684227,28847.7355215753,FALSE,2,0,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",55,"Event_52.csv","2023-04-11 18:00:00","2023-04-12 06:00:00",24,"2023-04-11 23:45:00",0.324665019192741,5.75,6.25,0.479166666666667,0.0192319822418274,1.33935352784025,0.801959702237687,0.11586929377782,1,10676.6963175744,0.8093330970462,1904.2984757342,1.44352872576267,12,48,919.148936170213,-0.0913532714007987,0.786587779052768,-0.0696858509498738,3,0.2,0.9,"2023-04-10 23:30:00",18.5,0.770833333333333,0.269566308687424,1565.83240120889,25446.3067180673,FALSE,3,1,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",56,"Event_53.csv","2023-04-22 10:00:00","2023-04-23 08:45:00",27,"2023-04-22 16:30:00",0.529795688849,6.5,16.25,0.285714285714286,0.0203947734696589,1.46452512324706,0.60962535639996,0.0986097708181924,1,27307.8489078277,2.07003601796394,5766.77816940499,4.37143129016459,22.75,91,910,0.241941690787957,0.911210694866134,0.209406476726479,2,0.1,0.95,"2023-04-12 06:00:00",244,10.1666666666667,0.324665019192741,1904.2984757342,10676.6963175744,FALSE,2,2,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",57,"Event_54.csv","2023-04-30 16:15:00","2023-05-03 23:45:00",113,"2023-05-01 20:30:00",0.961372582536627,28.25,51.25,0.355345911949686,0.0197785665444589,2.19671900449872,0.565387010504712,0.076750170579817,3,139607.24752126,10.5827460710381,39872.0112226404,30.224460234167,79.5,316,908.571428571429,0.101457749769585,0.176072263618683,0.0965682005094093,2,0.2,0.95,"2023-04-23 08:45:00",175.5,7.3125,0.529795688849,5766.77816940499,27307.8489078277,FALSE,3,1,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",58,"Event_55.csv","2023-05-04 06:30:00","2023-05-05 20:00:00",23,"2023-05-04 12:00:00",0.462558536341792,5.5,32,0.146666666666667,0.00935919863094061,1.18092479738377,0.837775619999215,0.0696677851549584,2,42584.5664511122,3.22806774933901,3537.87895797245,2.68184319274611,37.5,150,906.040268456376,0.0657533995072599,0.297425333844541,0.0483310104542494,2,0.25,0.95,"2023-05-03 23:45:00",6.75,0.28125,0.961372582536627,39872.0112226404,139607.24752126,FALSE,4,2,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",59,"Event_56.csv","2023-05-09 16:45:00","2023-05-10 16:00:00",24,"2023-05-09 22:30:00",3.20742383095443,5.75,17.5,0.247311827956989,0.0389463173808139,1.34748534022843,0.196478015577079,0.0772924931002106,1,135543.370128469,10.2746891235992,84424.8059214459,63.9971275866087,23.25,93,909.782608695652,-0.00717355497830494,0.389700572007891,-0.0144941013021098,3,0.1,0.95,"2023-05-05 20:00:00",92.75,3.86458333333333,0.462558536341792,3537.87895797245,42584.5664511122,FALSE,5,2,2,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",60,"Event_58.csv","2023-05-19 04:45:00","2023-05-20 05:00:00",40,"2023-05-19 14:30:00",1.14644535850423,9.75,14.5,0.402061855670103,0.0369119761638189,2.12098348511953,0.45076460343514,0.103136050925272,1,47495.3844706484,3.60032593094892,17901.7459683647,13.5701860164948,24.25,97,909.375,0.119665341850331,0.716276986708222,0.11199427308881,2,0.1,0.95,"2023-05-10 16:00:00",204.75,8.53125,3.20742383095443,84424.8059214459,135543.370128469,FALSE,4,2,0,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
"Pipi",61,"Event_59.csv","2023-05-23 08:15:00","2023-05-23 22:15:00",10,"2023-05-23 10:30:00",1.23664337327431,2.25,11.75,0.160714285714286,0.0678148953704135,1.74792643944709,0.480658045436673,0.313834072403685,1,25526.6893774062,1.93501753319946,14998.7561763746,11.3696123098347,14,57,900,0.16306749938178,0.562772046229258,0.164146965305541,2,0.1,0.95,"2023-05-20 05:00:00",75.25,3.13541666666667,1.14644535850423,17901.7459683647,47495.3844706484,FALSE,5,2,1,0.407286914038105,0.302360399759474,0.864686045884875,0.163643457019053,1.72889465743604,88.5886433509131,7.55926554338918,3.85209110569772,1.83171967730278,1.77398398949701,-1.28375677225393,1.19656038374718,1.08240873938127,0.041721454313702
